Season,Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
2023,"Ho-yeon Lee 이호연","Wiz (KBO)",28,234,0.068376068,0.175213675,0.390243902,0.278301886,0.339055793,0.353773584,0.692829377,0.075471698,4.5830189554773675,0.331360946,-0.24734474485740066,26.550711132008548,-1.0066079130582857,0.3306919571667782,96.347221181378,"Ho-yeon Lee","sa3014412",
2023,"Ju Hyoung Lee 이주형","Heroes (KBO)",22,227,0.08370044,0.211453744,0.395833333,0.33,0.395555555,0.515,0.910555555,0.185,5.7763932735737935,0.405405405,-0.016398001927882433,40.5110870512312,13.778132251102264,0.41534783674462494,151.53987785531217,"Ju Hyoung Lee","sa3014742",
2024,"Ju Hyoung Lee 이주형","Heroes (KBO)",23,537,0.091247672,0.221601489,0.411764705,0.266384778,0.351955307,0.401691331,0.753646638,0.135306553,5.566955564125253,0.330409356,0.8078111519571394,70.92114899826049,-1.6603546761274453,0.34651868078690856,97.71242728233345,"Ju Hyoung Lee","sa3014742",
2025,"Ju Hyoung Lee 이주형","Heroes (KBO)",24,514,0.071984435,0.223735408,0.32173913,0.239910313,0.336594911,0.367713004,0.704307915,0.127802691,5.29854551976543,0.3,2.025098968297243,60.51088596555173,-2.0271839681011423,0.33129784213067975,96.75848012218509,"Ju Hyoung Lee","sa3014742",
2026,"Ju Hyoung Lee 이주형","Heroes (KBO)",25,103,0.048543689,0.203883495,0.238095238,0.244680851,0.303921568,0.425531914,0.729453482,0.180851063,7.654515580267914,0.295774647,0.738454831764102,11.884717070365543,-1.421874201988583,0.329137769984264,89.31451208738426,"Ju Hyoung Lee","sa3014742",
2025,"Dong Jin Kwon 권동진","Wiz (KBO)",26,309,0.097087378,0.294498381,0.329670329,0.22509225,0.303630363,0.302583025,0.606213388,0.077490775,5.4796184418156955,0.333333333,-0.13475733436644077,25.877486606312566,-11.718356991934009,0.28858606610754534,68.83071140214942,"Dong Jin Kwon","sa3014744",
2026,"Dong Jin Kwon 권동진","Wiz (KBO)",27,217,0.105990783,0.276497695,0.383333333,0.267379679,0.352112676,0.379679144,0.73179182,0.112299465,5.419661665963693,0.38095238,-0.4529532715678215,27.261900691137026,-0.772374125376032,0.3414471706314266,97.24489350828122,"Dong Jin Kwon","sa3014744",
2025,"Jae Seok An 안재석","Bears (KBO)",23,147,0.074829931,0.183673469,0.407407407,0.318518518,0.369863013,0.54074074,0.910603753,0.222222222,5.2271443642509885,0.375,-0.1586519330739975,25.97113778187745,8.085736458439758,0.4053957750057352,145.20858275538896,"Jae Seok An","sa3014749",
2026,"Jae Seok An 안재석","Bears (KBO)",24,354,0.06779661,0.163841807,0.413793103,0.263157894,0.320113314,0.439628482,0.759741796,0.176470588,4.7109964688464245,0.291828793,0.550580071285367,44.27362088601884,-1.4597122247904804,0.3407693571326407,96.80820940548183,"Jae Seok An","sa3014749",
2024,"Jae Young Jang 장재영","Heroes (KBO)",22,139,0.122302158,0.460431654,0.265625,0.168067226,0.287769784,0.294117647,0.581887431,0.126050421,1.41179653375,0.31372549,-0.08458975539542735,10.292388161969019,-8.495002919483351,0.27914982648204556,54.78348812427745,"Jae Young Jang","sa3014751",
2024,"Myeong Jun Ko 고명준","Landers (KBO)",21,366,0.06830601,0.245901639,0.277777777,0.25,0.303278688,0.385294117,0.688572805,0.135294117,1.9256699627811709,0.30962343,-1.5368962509091944,37.544756213542655,-11.924201598051356,0.31228127538180744,75.89558760573549,"Myeong Jun Ko","sa3014774",
2025,"Myeong Jun Ko 고명준","Landers (KBO)",22,500,0.04,0.198,0.202020202,0.278131634,0.306,0.433121019,0.739121019,0.154989385,2.5750881527047356,0.314917127,-0.05627308692783117,58.996579002808886,-1.83811937623088,0.3316343356229977,96.97850170181135,"Myeong Jun Ko","sa3014774",
2026,"Myeong Jun Ko 고명준","Landers (KBO)",23,166,0.072289156,0.216867469,0.333333333,0.281045751,0.331325301,0.509803921,0.841129222,0.22875817,2.292965826659383,0.311926605,0.07690964266657829,25.038094594815583,3.5925203112157313,0.3717254572604076,116.75180279020574,"Myeong Jun Ko","sa3014774",
2025,"Doo-sung Chang 장두성","Giants (KBO)",25,284,0.084507042,0.225352112,0.375,0.262096774,0.332129963,0.298387096,0.630517059,0.036290322,7.977113074985515,0.349462365,0.9029176263138652,26.87197755760792,-7.682131121686667,0.3022541771726918,77.7678214970426,"Doo-sung Chang","sa3014778",
2026,"Doo-sung Chang 장두성","Giants (KBO)",26,188,0.042553191,0.202127659,0.210526315,0.275862068,0.313513513,0.310344827,0.62385834,0.034482759,7.6655786887900135,0.350364963,3.028321387246251,16.11749781009244,-8.17026101711703,0.2935090754483197,66.36058075492778,"Doo-sung Chang","sa3014778",
2026,"Young Bin Lee 이영빈","Twins (KBO)",24,90,0.055555555,0.244444444,0.227272727,0.216867469,0.258426966,0.277108433,0.535535399,0.060240964,4.339717877205912,0.278688524,-0.12338446825742722,4.490909010321438,-7.136209577172458,0.2504575125287088,38.62443628253564,"Young Bin Lee","sa3015000",
2023,"Bo-gyeong Moon 문보경","Twins (KBO)",22,538,0.107806691,0.152416356,0.707317073,0.301075268,0.378071833,0.449462365,0.827534198,0.148387097,5.050096707295641,0.344827586,-2.0124941715039313,83.21910994084114,19.86082940132851,0.3843752749730785,131.3468566889888,"Bo-gyeong Moon","sa3015048",
2024,"Bo-gyeong Moon 문보경","Twins (KBO)",23,602,0.107973421,0.186046511,0.580357142,0.300578034,0.372287145,0.506743737,0.879030882,0.206165703,3.711039170855914,0.336683417,-1.8809624835848808,99.66386877839514,18.296894454407184,0.38539750183988736,122.48688071102704,"Bo-gyeong Moon","sa3015048",
2025,"Bo-gyeong Moon 문보경","Twins (KBO)",24,607,0.13014827,0.177924217,0.731481481,0.275728155,0.370675453,0.460194174,0.830869627,0.184466019,3.2635496194280806,0.301020408,-0.5349968895316124,93.54398914114458,19.690665308990297,0.3770310410995357,126.66185391160063,"Bo-gyeong Moon","sa3015048",
2026,"Bo-gyeong Moon 문보경","Twins (KBO)",25,363,0.151515151,0.192837465,0.785714285,0.253333333,0.363636363,0.38,0.743636363,0.126666667,1.05474238375,0.293859649,-0.34983576089143753,46.21240075455732,-0.6836442150013972,0.34346084823847484,98.54221349487966,"Bo-gyeong Moon","sa3015048",
2024,"Seung Yeup Na 나승엽","Giants (KBO)",22,489,0.141104294,0.169734151,0.831325301,0.312039312,0.410677618,0.469287469,0.879965087,0.157248157,3.4551610148574037,0.37037037,-0.19218886294402182,86.5706055290383,20.47683402666271,0.39872818240903535,130.98148821167922,"Seung Yeup Na","sa3015054",
2025,"Seung Yeup Na 나승엽","Giants (KBO)",23,392,0.140306122,0.165816326,0.846153846,0.228658536,0.347043701,0.359756097,0.706799798,0.131097561,2.11909680875,0.258823529,-0.4402635106816888,46.83673377052894,-0.857669758638239,0.33350511330350735,98.20173920801057,"Seung Yeup Na","sa3015054",
2026,"Seung Yeup Na 나승엽","Giants (KBO)",24,317,0.116719242,0.148264984,0.787234042,0.277978339,0.359621451,0.397111913,0.756733364,0.119133574,2.3481672645123517,0.31277533,-0.10124745778739452,42.27939171037464,1.3260962410905843,0.35074967484368885,103.23806967399042,"Seung Yeup Na","sa3015054",
2023,"Whee Jip Kim 김휘집","Heroes (KBO)",21,435,0.110344827,0.222988505,0.49484536,0.249322493,0.337995337,0.373983739,0.711979076,0.124661246,1.31709955875,0.309963099,-0.343982185004279,51.590799142281774,0.3624496354267623,0.33737988919367046,100.70751769072368,"Whee Jip Kim","sa3015123",
2024,"Whee Jip Kim 김휘집","Heroes (KBO)",22,196,0.076530612,0.25,0.306122448,0.229885057,0.298969072,0.379310344,0.678279416,0.149425287,3.1428571400000003,0.286885245,-0.10765968868508935,18.906249308739394,-7.585323726977615,0.3051745629063542,71.3670316339812,"Whee Jip Kim","sa3015123",
2024,"Whee Jip Kim 김휘집","Dinos (KBO)",22,366,0.101092896,0.19125683,0.528571428,0.27388535,0.357142857,0.426751592,0.783894449,0.152866242,3.320478380332642,0.313807531,-0.9020010624080896,51.28500957030596,1.8160517587119487,0.35586968113432876,103.67109362931903,"Whee Jip Kim","sa3015123",
2025,"Whee Jip Kim 김휘집","Dinos (KBO)",23,500,0.08,0.178,0.449438202,0.249417249,0.34939759,0.419580419,0.768978009,0.17016317,5.3188923126884005,0.276923076,0.5905212764628232,69.05217001402266,8.217471634982903,0.35691378633660004,113.50786944612219,"Whee Jip Kim","sa3015123",
2026,"Whee Jip Kim 김휘집","Dinos (KBO)",24,224,0.102678571,0.178571428,0.575,0.256684491,0.364864864,0.470588235,0.835453099,0.213903744,4.902863752648351,0.278571428,-0.31155333667993546,35.0752101635727,6.136603901365669,0.37863855775412136,121.20559589415988,"Whee Jip Kim","sa3015123",
2023,"Ju Won Kim 김주원","Dinos (KBO)",20,474,0.092827004,0.223628691,0.415094339,0.23325062,0.32832618,0.339950372,0.668276552,0.106699752,5.71295601088321,0.288659793,1.351213024230674,50.43848173317658,-5.382754281189573,0.32150424629129387,90.35715676413136,"Ju Won Kim","sa3015141",
2024,"Ju Won Kim 김주원","Dinos (KBO)",21,475,0.107368421,0.23368421,0.459459459,0.251948051,0.371244635,0.379220779,0.750465414,0.127272728,5.584590358554511,0.325925925,-0.03738591610454023,64.97441423221778,0.7728979466791173,0.3519978282272175,101.20386244966804,"Ju Won Kim","sa3015141",
2025,"Ju Won Kim 김주원","Dinos (KBO)",22,624,0.100961538,0.177884615,0.567567567,0.28942486,0.379032258,0.450834879,0.829867137,0.161410019,7.982223945071151,0.339759036,3.3232288588769734,98.32054170517752,22.398838128135893,0.3813755038481729,129.50254943292555,"Ju Won Kim","sa3015141",
2026,"Ju Won Kim 김주원","Dinos (KBO)",23,504,0.08531746,0.13095238,0.651515151,0.297052154,0.377733598,0.46031746,0.838051058,0.163265306,5.4703143401443315,0.315789473,2.5625166408717632,80.04270613101882,14.930842041052998,0.3813167966292528,122.9310621800397,"Ju Won Kim","sa3015141",
2026,"Jeong-woo Park 박정우","Tigers (KBO)",28,83,0.120481927,0.144578313,0.833333333,0.308823529,0.4125,0.352941176,0.765441176,0.044117647,5.821395512033089,0.375,-0.359015891328454,12.382930352192412,1.6601432103924842,0.3697550892829895,115.48238520860738,"Jeong-woo Park","sa3017450",
2023,"Seoung Bin Son 손성빈","Giants (KBO)",21,80,0.025,0.125,0.2,0.263157894,0.282051282,0.342105263,0.624156545,0.078947369,2.64285714,0.292307692,-0.053840689826756716,6.690343158972105,-2.730962497461,0.29183355355874085,71.01290843274754,"Seoung Bin Son","sa3017864",
2024,"Seoung Bin Son 손성빈","Giants (KBO)",22,171,0.076023391,0.222222222,0.342105263,0.197368421,0.270588235,0.381578947,0.652167182,0.184210526,4.5583976775,0.218181818,-0.08202642947435379,14.475468541422353,-8.637077321371569,0.2914639939280117,62.63035075129759,"Seoung Bin Son","sa3017864",
2026,"Seoung Bin Son 손성빈","Giants (KBO)",24,306,0.071895424,0.176470588,0.407407407,0.258302583,0.322147651,0.3800738,0.702221451,0.121771217,1.40739202125,0.301886792,-0.24294150061905384,34.04519728931597,-5.487005908163272,0.32417955454563935,86.12016162935954,"Seoung Bin Son","sa3017864",
2023,"Hyeon Joon Kim 김현준","Lions (KBO)",20,479,0.06263048,0.175365344,0.357142857,0.274826789,0.326963906,0.346420323,0.673384229,0.071593534,5.263187210021171,0.332378223,-1.4987158996518701,50.29244250851139,-6.117625109381827,0.3196604751730674,89.15508282879398,"Hyeon Joon Kim","sa3017998",
2024,"Hyeon Joon Kim 김현준","Lions (KBO)",21,205,0.053658536,0.23902439,0.224489795,0.224043715,0.278606965,0.289617486,0.568224451,0.065573771,5.3722424616014575,0.299270072,0.28465033951215446,12.857107083393498,-14.850915734575825,0.2659968372008101,46.402109482367514,"Hyeon Joon Kim","sa3017998",
2023,"Han Byul Kim 김한별","Dinos (KBO)",22,105,0.038095238,0.219047619,0.173913043,0.216494845,0.262135922,0.237113402,0.499249324,0.020618557,4.387690680690263,0.283783783,-1.3347163298167288,4.898384126322132,-7.4670795477463185,0.2436722447571245,39.61342862212687,"Han Byul Kim","sa3018055",
2026,"Han Byul Kim 김한별","Dinos (KBO)",25,128,0.1171875,0.1953125,0.6,0.235294117,0.376,0.303921568,0.679921568,0.068627451,5.643967311447787,0.311688311,0.47043120861053467,15.686507633832207,-0.8498388017146689,0.3377465949058533,94.86078254935542,"Han Byul Kim","sa3018055",
2023,"Jae Hyeon Lee 이재현","Lions (KBO)",20,538,0.096654275,0.165427509,0.584269662,0.248908296,0.329501915,0.377729257,0.707231172,0.128820961,3.6827554017426705,0.280991735,-0.672716201050207,62.47881551256538,-0.8794650269472535,0.3341656055486979,98.61191778018852,"Jae Hyeon Lee","sa3018058",
2024,"Jae Hyeon Lee 이재현","Lions (KBO)",21,458,0.126637554,0.181222707,0.69879518,0.259640102,0.36462882,0.419023136,0.783651956,0.159383034,3.4538948449589286,0.294915254,-0.4193940677214414,65.36194072914485,3.458162921193863,0.3588753170466267,105.58635198633984,"Jae Hyeon Lee","sa3018058",
2025,"Jae Hyeon Lee 이재현","Lions (KBO)",22,555,0.124324324,0.214414414,0.579831932,0.253829321,0.359633027,0.426695842,0.786328869,0.172866521,4.37332128914799,0.303030303,0.17306779930368066,78.71649231193541,11.189977111201284,0.36159879210240703,116.57123439279688,"Jae Hyeon Lee","sa3018058",
2026,"Jae Hyeon Lee 이재현","Lions (KBO)",23,247,0.101214574,0.153846153,0.657894736,0.225490196,0.331950207,0.475490196,0.807440403,0.25,3.5491728324649077,0.201298701,0.008886022493243217,35.055599944568996,3.145618932224636,0.36102469011955735,109.85779004696919,"Jae Hyeon Lee","sa3018058",
2023,"Do Yeong Kim 김도영","Tigers (KBO)",19,385,0.098701298,0.161038961,0.612903225,0.302941176,0.37075718,0.452941176,0.823698356,0.15,8.268534616093289,0.349090909,2.998036193428561,58.577490607068086,13.237457135483766,0.38107617269635824,129.19595801308793,"Do Yeong Kim","sa3018059",
2024,"Do Yeong Kim 김도영","Tigers (KBO)",20,625,0.1056,0.176,0.6,0.34742647,0.419871794,0.647058823,1.066930617,0.299632353,8.878746656310767,0.374689826,5.629841200541705,141.38317606663568,56.90749674355847,0.4558260718079788,167.36553905167878,"Do Yeong Kim","sa3018059",
2025,"Do Yeong Kim 김도영","Tigers (KBO)",21,122,0.081967213,0.18852459,0.434782608,0.309090909,0.360655737,0.581818181,0.942473918,0.272727272,4.820603363532934,0.329268292,0.4919353290461004,22.163282219245186,7.319615814759485,0.4116704434402718,149.31137372197693,"Do Yeong Kim","sa3018059",
2026,"Do Yeong Kim 김도영","Tigers (KBO)",22,513,0.140350877,0.167641325,0.837209302,0.301624129,0.405458089,0.633410672,1.038868761,0.331786543,4.754463610421855,0.293548387,0.9008660316467285,109.22534570080374,42.950769752088526,0.44631638267252705,164.8073097975381,"Do Yeong Kim","sa3018059",
2023,"Chan Hyeok Park 박찬혁","Heroes (KBO)",20,167,0.059880239,0.245508982,0.243902439,0.201298701,0.263473053,0.266233766,0.529706819,0.064935065,1.39285714,0.267857142,-0.10768137965351343,9.548330699218528,-10.11864485858558,0.257379491529065,48.55007152042566,"Chan Hyeok Park","sa3018071",
2026,"Chan Hyeok Park 박찬혁","Heroes (KBO)",23,284,0.095070422,0.25,0.38028169,0.233606557,0.328571428,0.356557377,0.685128805,0.12295082,1.08035714,0.295180722,-0.252659160643816,31.181584640423747,-5.508434013445883,0.3224199974111148,84.9865597905197,"Chan Hyeok Park","sa3018071",
2025,"Chan-ui Song 송찬의","Twins (KBO)",26,166,0.054216867,0.295180722,0.183673469,0.210884353,0.29090909,0.346938775,0.637847865,0.136054422,5.1669196994984645,0.291666666,-0.6012344011105597,15.17872819415295,-5.0183916676882525,0.29825505776838823,75.15293417072999,"Chan-ui Song","sa3018197",
2026,"Chan-ui Song 송찬의","Twins (KBO)",27,334,0.080838323,0.230538922,0.35064935,0.294520547,0.381381381,0.534246575,0.915627956,0.239726028,3.92375649612767,0.358208955,-0.07857291772961617,60.89951848965942,17.749989509404294,0.4095741830788575,141.13599830377416,"Chan-ui Song","sa3018197",
2024,"Jeong-bin Yoon 윤정빈","Lions (KBO)",25,188,0.117021276,0.25,0.468085106,0.285714285,0.377659574,0.453416149,0.831075723,0.167701864,3.5262257416515155,0.357798165,-1.3866514049004763,29.69115978907187,4.280875448690248,0.3765468052093019,116.84701907049167,"Jeong-bin Yoon","sa3018198",
2026,"In Seo Heo 허인서","Eagles (KBO)",22,364,0.079670329,0.296703296,0.268518518,0.282608695,0.354570637,0.484472049,0.839042686,0.201863354,1.8166774651808428,0.371859296,-0.7663259748369455,55.93805228080456,8.912817104718144,0.3751425276559707,118.9532642874491,"In Seo Heo","sa3018204",
2023,"Seong Bin Hwang 황성빈","Giants (KBO)",25,191,0.062827225,0.141361256,0.444444444,0.216374269,0.27173913,0.269005847,0.540744977,0.052631578,7.060254169370136,0.256944444,-0.42353013972751796,11.49014109245013,-11.003226162283909,0.26126356714445614,51.08235224333463,"Seong Bin Hwang","sa3018222",
2024,"Seong Bin Hwang 황성빈","Giants (KBO)",26,406,0.076354679,0.137931034,0.553571428,0.319672131,0.375,0.437158469,0.812158469,0.117486338,9.533517570237155,0.368078175,5.0999938019085675,61.70975209800021,6.834350809729254,0.36965327367186546,112.45430675545698,"Seong Bin Hwang","sa3018222",
2025,"Seong Bin Hwang 황성빈","Giants (KBO)",27,273,0.065934065,0.168498168,0.391304347,0.25609756,0.314814814,0.31707317,0.631887984,0.06097561,9.112451243667838,0.308457711,2.9735168870538473,24.919493723648447,-8.296251591307264,0.2980565486130891,75.02313582717713,"Seong Bin Hwang","sa3018222",
2026,"Seong Bin Hwang 황성빈","Giants (KBO)",28,397,0.052896725,0.143576826,0.368421052,0.290410958,0.335877862,0.375342465,0.711220327,0.084931507,9.222505083521588,0.341935483,4.430246179923415,45.47976558499619,-5.808746406504674,0.32814415462751123,88.67437135343827,"Seong Bin Hwang","sa3018222",
2023,"Si Ang Kim 김시앙","Heroes (KBO)",21,82,0.036585365,0.219512195,0.166666666,0.22368421,0.280487804,0.236842105,0.517329909,0.013157895,1.39285714,0.293103448,-0.06580528756603599,4.608515979483437,-5.048322318360496,0.25611063910693654,47.72282435869691,"Si Ang Kim","sa3018223",
2023,"Dong Jin Kim 김동진","Lions (KBO)",26,137,0.06569343,0.189781021,0.346153846,0.262295081,0.313432835,0.319672131,0.633104966,0.05737705,4.576905259019822,0.326530612,0.4953097787220031,12.48787476207779,-3.6461111745639023,0.3016318474242936,77.4010514891843,"Dong Jin Kim","sa3018224",
2025,"Tae Yang Han 한태양","Giants (KBO)",21,267,0.119850187,0.258426966,0.463768115,0.273913043,0.367424242,0.378260869,0.745685111,0.104347826,5.14423597520714,0.383647798,-0.577339802403003,35.682396572525946,3.1966676381187122,0.3513046105702718,109.8402213617345,"Tae Yang Han","sa3018255",
2026,"Tae Yang Han 한태양","Giants (KBO)",22,188,0.117021276,0.218085106,0.536585365,0.25,0.342245989,0.329268292,0.671514281,0.079268292,7.6618632707280705,0.327868852,1.6250821463763714,20.372047616355534,-3.9157112108539383,0.32069906257690595,83.87784052570885,"Tae Yang Han","sa3018255",
2023,"Dong Hee Yoon 윤동희","Giants (KBO)",19,423,0.066193853,0.163120567,0.405797101,0.286821705,0.332541567,0.354005167,0.686546734,0.067183462,2.8230087789982035,0.339563862,-2.2698396628256887,45.98610727180525,-3.829046386584794,0.32450492039429035,92.31349076459209,"Dong Hee Yoon","sa3018265",
2024,"Dong Hee Yoon 윤동희","Giants (KBO)",20,613,0.109298531,0.185970636,0.587719298,0.293233082,0.376432078,0.453007518,0.829439596,0.159774436,4.439767865924985,0.347188264,-2.8789191506803036,96.06976636357331,13.216020083499181,0.3751407086849213,115.9510229493118,"Dong Hee Yoon","sa3018265",
2025,"Dong Hee Yoon 윤동희","Giants (KBO)",21,399,0.122807017,0.162907268,0.753846153,0.281818181,0.386363636,0.433333333,0.819696969,0.151515152,3.8832351505801395,0.320610687,-0.5414380170404911,61.595669782932106,13.049580476458377,0.3773659001752205,126.8808068021211,"Dong Hee Yoon","sa3018265",
2026,"Dong Hee Yoon 윤동희","Giants (KBO)",22,284,0.109154929,0.257042253,0.424657534,0.240963855,0.334507042,0.353413654,0.687920696,0.112449799,1.2464924658790375,0.321637426,-0.7015415746718645,30.98846588310737,-5.701552770762262,0.32160300248903584,84.4602074898075,"Dong Hee Yoon","sa3018265",
2023,"Ui San Jeon 전의산","Landers (KBO)",22,153,0.098039215,0.261437908,0.375,0.201492537,0.294117647,0.335820895,0.629938542,0.134328358,1.4191729303571428,0.252747252,-0.942654526559636,13.963700482176325,-4.054546585751989,0.3017798631019842,77.49755250626514,"Ui San Jeon","sa3019044",
2026,"Ui San Jeon 전의산","Landers (KBO)",25,248,0.084677419,0.31048387,0.272727272,0.263392857,0.326612903,0.419642857,0.74625576,0.15625,2.000919300567019,0.366197183,0.005646802484989166,30.623076105906744,-1.4160951129653274,0.3388631274142573,95.5801131580732,"Ui San Jeon","sa3019044",
2023,"Hyeong Woo Cho 조형우","Landers (KBO)",21,133,0.060150375,0.187969924,0.32,0.184873949,0.240310077,0.285714285,0.526024362,0.100840336,2.5803571400000003,0.215053763,-0.07178758643567562,6.836065659076875,-8.826854994743162,0.24985581266787626,43.64489746303876,"Hyeong Woo Cho","sa3019473",
2025,"Hyeong Woo Cho 조형우","Landers (KBO)",23,294,0.06462585,0.217687074,0.296875,0.237918215,0.293515358,0.312267657,0.605783015,0.074349442,1.02102169625,0.295566502,-0.296177270822227,23.789181813087126,-11.981620833788257,0.28502838806894454,66.50446747849293,"Hyeong Woo Cho","sa3019473",
2026,"Hyeong Woo Cho 조형우","Landers (KBO)",24,334,0.074850299,0.16766467,0.446428571,0.263513513,0.323170731,0.402027027,0.725197758,0.138513514,1.7313988025,0.299578059,-0.25589838065207005,38.92121090829048,-4.228318071964646,0.33051341681218727,90.20077815009408,"Hyeong Woo Cho","sa3019473",
2023,"Jae-hwan Chun 천재환","Dinos (KBO)",29,179,0.044692737,0.245810055,0.181818181,0.239263803,0.288135593,0.331288343,0.619423936,0.09202454,3.3688600791319407,0.310924369,-0.9795835653785616,15.071723358078422,-6.008448048190649,0.2925763069573095,71.49715753068409,"Jae-hwan Chun","sa3019748",
2024,"Jae-hwan Chun 천재환","Dinos (KBO)",30,236,0.055084745,0.220338983,0.25,0.28372093,0.334763948,0.404651162,0.73941511,0.120930232,5.7994654065632645,0.352201257,0.48156703845597804,29.120676080193505,-2.777340432200448,0.33644470099215856,91.29306227827266,"Jae-hwan Chun","sa3019748",
2025,"Jae-hwan Chun 천재환","Dinos (KBO)",31,294,0.057823129,0.197278911,0.293103448,0.237547892,0.291666666,0.367816091,0.659482757,0.130268199,7.826689959013616,0.277227722,0.5869679269380867,27.737365566857285,-8.033437080018095,0.3019086842735608,77.54191551326616,"Jae-hwan Chun","sa3019748",
2026,"Jae-hwan Chun 천재환","Dinos (KBO)",32,231,0.056277056,0.181818181,0.309523809,0.308823529,0.361607142,0.436274509,0.797881651,0.12745098,5.654366427922799,0.36875,-1.3003104329109192,33.39075946154196,3.547821753640962,0.3641764322029693,111.8883127001993,"Jae-hwan Chun","sa3019748",
2025,"Dae-hyeon Cho 조대현","Wiz (KBO)",25,90,0.077777777,0.244444444,0.318181818,0.186666666,0.273809523,0.24,0.513809523,0.053333334,1.60119047125,0.264150943,-0.07604551548138261,4.962074294173992,-5.988171414053165,0.2526215272290366,45.314730156656466,"Dae-hyeon Cho","sa3019749",
2024,"Byung-heon Lee 이병헌","Lions (KBO)",24,166,0.102409638,0.289156626,0.354166666,0.248275862,0.335365853,0.296551724,0.631917577,0.048275862,0.47939559625,0.364583333,-0.1281662960536778,16.020272684502988,-6.416467743706319,0.30522937818271356,71.40196115279291,"Byung-heon Lee","sa3020656",
2023,"Young Woong Kim 김영웅","Lions (KBO)",19,103,0.077669902,0.27184466,0.285714285,0.186813186,0.25,0.318681318,0.568681318,0.131868132,4.127426154070663,0.241935483,0.14915046258829534,6.707384289843075,-5.422546742814547,0.267726788520813,55.29614531018081,"Young Woong Kim","sa3020665",
2024,"Young Woong Kim 김영웅","Lions (KBO)",20,509,0.088408644,0.304518664,0.29032258,0.252192982,0.320866141,0.484649122,0.805515263,0.23245614,5.149136543477443,0.314079422,0.5457107676193118,70.17261941689712,1.375626176183043,0.35324650005562097,101.99954403729514,"Young Woong Kim","sa3020665",
2025,"Young Woong Kim 김영웅","Lions (KBO)",21,499,0.096192384,0.286573146,0.335664335,0.248878923,0.32264529,0.45515695,0.77780224,0.206278027,4.405644524569848,0.313380281,-0.1094188466668129,65.93032420124406,5.217295218962381,0.3493977186660613,108.59337000050677,"Young Woong Kim","sa3020665",
2026,"Young Woong Kim 김영웅","Lions (KBO)",22,147,0.047619047,0.299319727,0.159090909,0.187050359,0.224489795,0.280575539,0.505065334,0.09352518,0.97619047125,0.247311827,-0.08421972021460533,5.106428221993279,-13.884532137580086,0.23224155391965592,26.8887308767359,"Young Woong Kim","sa3020665",
2026,"Hyun In Ryu 류현인","Wiz (KBO)",25,168,0.071428571,0.208333333,0.342857142,0.293333333,0.34939759,0.393333333,0.742730923,0.1,2.8548300487925977,0.370689655,-0.40436497144401073,21.249110807143598,-0.454843889511675,0.34247073207993106,97.90432713360865,"Hyun In Ryu","sa3020689",
2025,"Min Suk Kim 김민석","Bears (KBO)",21,247,0.048582995,0.251012145,0.193548387,0.228070175,0.269387755,0.298245614,0.567633369,0.070175439,5.142697053584972,0.303571428,-0.47727991361171007,15.494747816974307,-14.557593182271336,0.26217161241124887,51.55920404790844,"Min Suk Kim","sa3020694",
2026,"Min Suk Kim 김민석","Bears (KBO)",22,419,0.102625298,0.174224343,0.589041095,0.308108108,0.383693045,0.408108108,0.791801153,0.1,3.713540918705614,0.374149659,-0.034055475145578384,62.11278002299418,7.982083487883708,0.36861200169693653,114.74594638313278,"Min Suk Kim","sa3020694",
2023,"Min Suk Kim 김민석","Giants (KBO)",19,454,0.068281938,0.246696035,0.276785714,0.255,0.314479638,0.3375,0.651979638,0.0825,5.050670053492198,0.34137931,1.6110360159073025,43.97161302043016,-9.494296579827711,0.3090575309026809,82.24233600286132,"Min Suk Kim","sa3020694",
2024,"Min Suk Kim 김민석","Giants (KBO)",20,83,0.024096385,0.240963855,0.1,0.210526315,0.268292682,0.276315789,0.544608471,0.065789474,7.8457750572543805,0.285714285,0.07538841618224978,4.614574648978249,-6.603795565126403,0.2577296786191987,41.13409132439245,"Min Suk Kim","sa3020694",
2023,"Brian O`grady 오그레디","Eagles (KBO)",31,86,0.058139534,0.465116279,0.125,0.125,0.174418604,0.1625,0.336918604,0.0375,3.225034205912863,0.243902439,0.16410620976239443,-1.074811917445588,-11.202715498111177,0.16663463656292404,-10.612382995997608,"Brian O`grady","sa3020697",
2023,"Hyun Bin Moon 문현빈","Eagles (KBO)",19,481,0.068607068,0.174636174,0.392857142,0.26635514,0.324152542,0.362149532,0.686302074,0.095794392,4.217529990277804,0.316860465,0.21609763568267226,51.49601651217762,-5.149583747126425,0.32235086078339437,90.90911964291418,"Hyun Bin Moon","sa3020698",
2024,"Hyun Bin Moon 문현빈","Eagles (KBO)",20,289,0.083044982,0.183391003,0.452830188,0.276923076,0.340277777,0.411538461,0.751816238,0.134615385,3.4556457703248116,0.328431372,-1.982044740114361,36.56632046489684,-2.495233654094056,0.3400839093670197,93.61204716409138,"Hyun Bin Moon","sa3020698",
